,,minLC,maxLC,minNu,maxNu,G_Voigt_Reuss_Hill,K_Voigt_Reuss_Hill
3883,mp-20847,2.87273771904625,3.66274059178397,0.0939325842715686,0.564494381848546,48.4213854290943,106.700056406395
3884,mp-20086,4.61095100864553,5.52353506243996,0.0652340752110514,0.406322344988659,47.6775927862139,64.1608623267817
3885,mp-126,1.36798905608755,1.36798905608755,0.120306707536697,0.680459767152464,48.8733416158917,243.723067281914
3886,mp-754344,2.53719294199054,4.69957329027794,0.0972595334669743,0.494050184730171,48.0247267046343,104.207633127793
3887,mp-2700,5.13196480938416,5.71847507331378,0.115019053947303,0.279666225467166,46.5018524521371,62.5604061461803
3888,mp-11293,2.89855072463768,2.89855072463768,-0.0445418508644069,0.640203089786446,50.9575689418973,114.931024950399
3889,mp-866188,2.40963855421687,2.40963855421687,-0.0422949504690291,0.700751997853694,51.2605260416002,138.241334830314
3890,mp-753802,0.938894167645719,3.78930255127552,0.109788310287772,0.639520051105386,48.3445301892051,137.419965779499
3891,mp-18721,1.80817487728072,3.97931617939113,0.0512152712393165,0.631818026206006,49.3018165517836,111.570281814081
3892,mp-1029782,1.66752535639465,4.15535647457545,0.0367202039074259,0.624943796762059,49.0860680286535,110.201797977764
3893,mp-14208,3.49301397205589,6.41573994867408,0.0364052514343281,0.338682649286488,47.6588548704265,62.0891694985612
3894,mp-19435,1.687066512225,2.93994094178926,-0.0716074822189711,0.800580731892093,51.8852242967771,140.207282271823
3895,mp-21894,4.54722114263506,5.44111931597357,0.11417572281301,0.393489873702311,47.7227671534949,69.0271832305538
3896,mp-266,2.09080047789725,3.98247710075667,0.0911729446562933,0.624582427785617,48.7611020428708,123.411726977303
3897,mp-11400,2.5706940874036,2.5706940874036,0.0585034307670215,0.587755100645981,49.0884458389398,129.714296558871
3898,mp-556548,3.45324030448117,4.18005613297496,0.0557026462752141,0.55167470334916,48.6948768905187,87.4119559753165
3899,mp-866022,1.73611111111111,1.73611111111111,0.072911330797667,0.677488024805505,49.495728141293,192.017231866485
3900,mp-557713,2.24980610665977,3.05202038650277,0.126422113871772,0.479025776642931,47.8648445613624,121.324141770695
3901,mp-31457,2.46305418719212,2.46305418719212,0.283118338384461,0.416776395014495,46.602963288532,135.57339592499
3902,mp-5618,1.44148258452241,5.17178480775579,0.109175060166587,0.550039139441985,48.2286592181495,104.485665160446
3903,mp-253,2.34192037470726,2.34192037470726,0.145386402761233,0.538090127642354,47.8946139165164,142.173412124901
3904,mp-865925,2.10526315789474,2.10526315789474,0.0679407327083285,0.635284196405162,49.4736772036667,158.27719827289
3905,mp-1029659,3.37032470201397,4.93218249075216,0.214003913819043,0.30917245742592,46.580359674167,76.0932420576077
3906,mp-5590,5.19630484988453,5.77367205542725,0.02104067876293,0.3021182723776,47.6903366427963,59.6870025590623
3907,mp-448,1.32978723404255,1.32978723404256,0.164298892324771,0.643715845063929,48.5404566534991,250.758486398759
3908,mp-771484,1.00515882987687,6.75261900890495,-0.00995218251515659,0.451764705881538,47.546228774625,82.5207772574017
3909,mp-5632,1.3437420015357,3.39134886101868,0.0209497021816989,0.704446692163729,54.7582406108783,126.745856730653
3910,mp-10847,3.690036900369,3.69003690036901,0.190106814026229,0.389464756330094,47.069088589914,90.3909107693244
3911,mp-3034,3.93409908545729,4.48712603015899,0.0640922929017788,0.444480051273834,48.1287310511235,77.945235518753
3912,mp-30208,2.95712173484475,3.66902141175182,0.152472769388745,0.516768769781629,49.0383362595426,104.727390126569
3913,mp-46,2.83405059305133,3.01773905741577,0.254860689950594,0.382851865060759,46.7154663169228,112.976928999736
3914,mp-1029408,1.20638549596019,5.64048921436012,0.0362337843278472,0.734667397590475,49.7366568522767,119.054612384954
3915,mp-4536,2.61096605744125,2.61096605744125,-0.0052781144612697,0.636477879449955,50.5658437123333,127.645054027383
3916,mp-1029395,2.34567194919618,4.74855540934836,0.0730224999193903,0.410880697057414,47.6331424372056,85.4076522917512
3917,mp-622570,2.13595839524517,2.69316493313522,-0.200927340182964,0.883899421123626,58.0725875369854,133.111216476947
3918,mp-1029733,2.56906191264178,4.18815034077494,-0.0297242145036744,0.677345517313661,52.1325260425424,103.808115016776
3919,mp-570904,1.89984335985359,2.31082988259744,0.14346476572321,0.610890907473848,53.9426737840393,164.236238776976
3920,mp-9173,1.69111844912971,6.49621741076846,0.0146451307253843,0.616246368085614,53.8758336883886,94.1829770225551
3921,mp-7352,3.24121334968628,3.80671205344575,0.112152369389536,0.459708230384544,48.112762021027,93.8921671382295
3922,mp-862318,3.26797385620915,3.26797385620915,-0.279999950755362,0.79999999605827,59.1117559165686,101.998299826669
3923,mp-669917,1.3905228479575,3.54829604117766,0.111258707247265,0.562797732621012,47.8440754379538,156.347548917985
3924,mp-5387,0.668335865138824,3.65762415080489,0.0808083629770621,0.778172692430988,51.2416590911332,132.262604282811
3925,mp-1260,2.06116650882959,3.64882179265779,0.241176470588235,0.353770739064855,47.1493218078291,107.981436774164
3926,mp-8409,3.4465780403742,5.87559494501887,0.0775103104435606,0.471431700298294,50.0819267836918,79.674196253236
3927,mp-972828,2.2653308659307,2.45676727713611,-0.023505597975725,0.697615393691127,51.0393900126417,139.374605449917
3928,mp-16523,2.04564825604703,2.24142255790073,0.0849706722728051,0.592087141982622,49.5782046258738,155.616560164736
3929,mp-4524,4.44444444444444,4.44444444444445,0.00886577855939505,0.426497488707006,48.9204044651176,74.9233740890252
3930,mp-5042,3.66022971096807,4.16508898144642,0.0989731420477868,0.569454760348989,49.49841150156,87.2680233886053
3931,mp-989695,2.29459659511473,2.36861584011843,0.182882385437626,0.463871438219031,48.4733980615158,141.891018251198
3932,mp-985825,3.51411240683126,3.58126105154778,0.105972993175315,0.480473862828043,48.5491702830295,93.5039043211749
3933,mp-865603,2.78551532033426,2.78551532033426,0.30212999171206,0.357539724257789,46.9524487213986,119.316487181785
3934,mp-25001,4.0583111829595,6.81998352323069,0.0357536016847748,0.372139352303746,48.2962613521584,60.049850271871
3935,mp-7361,2.61515100388054,8.94212923907542,-0.0200476446736593,0.548438826525736,50.1421669160753,74.3704878793301
3936,mp-18775,1.41885610842018,3.00895347130486,0.248479317569908,0.461739039456044,47.5802210382435,136.030607160729
3937,mp-20,2.69541778975741,2.69541778975741,-0.557926604625356,1.10989546574993,84,124
3938,mp-1025257,2.61611374407583,4.17061611374408,0.0853910143526469,0.385123473720015,48,92
3939,mp-623134,2.85714285714286,2.85714285714286,-0.0166756942964286,0.617727024451593,51,117
3940,mp-9615,4.3780336918245,6.0435899876273,0.12006977861908,0.316180069284966,48,68
3941,mp-1011375,4.19287211740042,6.28930817610063,0.0766064792548344,0.33656386040441,48,69
3942,mp-862376,2.9673590504451,2.9673590504451,0.198073949609642,0.417973574348667,48,112
3943,mp-864624,2.53807106598985,2.53807106598985,0.220675333035869,0.444723321573104,47,132
3944,mp-971661,4.20168067226891,4.20168067226891,0.224147266093772,0.288576046344199,47,79
3945,mp-15837,2.7478715257444,2.9505833596108,-0.0906191102349195,0.74727765456303,53,116
3946,mp-2486,1.56484670797622,2.51364744183537,0.0290417580519175,0.754163610855916,71,155
3947,mp-4835,3.54609929078014,4.72813238770685,0.040590405921928,0.516605165961981,48,85
3948,mp-11873,2.39703639137067,2.54231132418101,0.145768983559485,0.577083033410696,49.077850127973,136.269461046125
3949,mp-1029532,2.9940119760479,4.25149700598803,0.151874702751942,0.413528280810071,48.1879516936249,87.7561126574633
3950,mp-9575,5.53788792630771,6.57966882333589,0.120253164556962,0.225754418946148,47.1972483728064,56.6342544455945
3951,mp-865869,1.94931773879142,1.94931773879142,-0.168332831843873,0.863550387095745,57.2157611046769,171.238009029269
3952,mp-7937,3.96109498784218,5.41218919130912,0.154328789431059,0.355662761046975,47.9524305512627,75.4634534101209
3953,mp-644424,3.70616744274446,4.7533600535149,0.190287837481366,0.34621710429181,47.3663788677473,79.1521142381241
3954,mp-20695,3.43642611683849,3.43642611683849,-0.0298203047748992,0.563067233883666,50.7637802153731,96.6994630493706
3955,mp-11918,1.69962137147665,7.52208666386201,0.0404942736363901,0.802286772424658,62.6931397818434,111.871412061739
3956,mp-756361,2.73972602739726,2.73972602739726,0.264502101273661,0.38213012804106,47.2662331815727,121.847746647925
3957,mp-17892,2.37445531015931,5.13270958288765,0.0485767170229346,0.517011999371338,49.7238247165277,94.1737619385423
3958,mp-30460,4.31034482758621,4.31034482758621,0.147898996202795,0.368431237318803,48.0128248927275,77.4669987727488
3959,mp-505804,3.515710832784,3.8453087233575,-0.00193720479833162,0.432655225656641,49.6423968749499,91.8780704521198
3960,mp-22179,3.58032378580324,4.04732254047323,0.0960159882008868,0.491520664739447,49.2270173855075,89.4537604603101
3961,mp-19391,2.50908461671569,3.84149506835092,0.0836080560756912,0.629435488177343,50.3864993176308,114.172523800174
3962,mp-2361,2.59956589773358,3.88672959466963,0.209616663744881,0.463254302385561,47.6562855486585,110.97686783402
3963,mp-19017,2.99470883528271,4.38045346778982,0.133370023848835,0.405387616850786,48.0524326806621,90.8627654557033
3964,mp-25730,2.76527459081986,6.97853029443546,0.079548370656893,0.458564282813871,48.7984527657559,67.3589612023432
3965,mp-2560,2.8328611898017,2.8328611898017,0.10915409465954,0.50751220928,48.9136034130822,117.313253029363
3966,mp-775620,1.474184909076,5.385428914854,-0.00877506930461344,0.606763565036317,55.4672700710712,101.345086414006
3967,mp-20033,1.30890052356021,2.61780104712042,-0.0635015099740428,0.721259868306226,54.8495433592061,154.607720691243
3968,mp-12794,3.28598685605257,3.92198431206275,-0.12833772512115,0.540330777048877,49.7854482223123,90.1242459126345
3969,mp-279,1.6002938244399,4.45983524843906,0.043010752688172,0.681351226218905,65.1244094188742,143.874800526593
3970,mp-581733,2.52525252525253,3.28870096311957,0.164953413975021,0.470666800379397,48.0163944969739,119.850351722394
3971,mp-927,2.78446403880209,4.80518519197408,0.0399203165628266,0.485212329529845,50.0310081859683,89.2600617668336
3972,mp-31456,2.27272727272727,2.27272727272727,0.281045854067565,0.437908488038598,47.6904223951956,146.972883352715
3973,mp-10054,2.8735632183908,2.8735632183908,0.0396843294865049,0.647801544699471,58.845117509228,116.193178567613
3974,mp-31531,4.40422030781144,4.83980253605653,0.167386173062122,0.281880809648962,47.5082941855728,73.1871288643416
3975,mp-4964,3.44827586206896,3.44827586206897,0.275090814672757,0.302810170097607,47.4037182960229,96.8667702973118
3976,mp-9812,1.93702065282831,4.99960736067848,0.162162897323865,0.450765884473001,49.2864303536448,116.887544463391
3977,mp-990440,3.19475082705242,6.1220858538852,0.0209988838688913,0.468976863526523,51.2806587304839,81.693943541666
3978,mp-1008568,2.99111867838572,3.24421333578758,0.169584657582445,0.438424622954532,48.28848414728,105.33451326927
3979,mp-6988,1.24688279301746,1.24688279301746,-0.206575034152771,0.998820440234863,60.3845323650075,266.998117303135
3980,mp-861875,2.45700245700246,2.45700245700246,0.262812530714414,0.434148765782116,47.9075804878235,135.884920808596
3981,mp-20586,1.5625,1.5625,-0.324574567509647,1.060736591244,66.1630464684867,213.114406201833
3982,mp-864654,2.13219616204691,2.13219616204691,-0.168962079104875,0.835838204340285,57.3273309478426,156.387890303173
3983,mp-4681,2.04729293362694,5.09989139943554,0.0978806285487917,0.481867690040638,51.428590696771,86.0581483693925
3984,mp-570196,3.05474679012935,3.26953367381032,0.17531245386302,0.462752214980187,48.4468796516879,106.321737905997
3985,mp-30885,3.71675990497356,4.52141926584413,0.157593041968014,0.341937474259249,48.3589827903211,78.7463039620606
3986,mp-4628,0.18566654288897,13.9249907166729,-0.21956568523098,1.15583543970747,60.9768396794131,85.6262329757625
3987,mp-841,4.30962108915878,5.40101863771198,0.0552995391705069,0.386117513152108,50.2521574090614,71.3468636317202
3988,mp-24045,3.08526097300494,5.61999933859475,0.115950179333185,0.333188056431208,48.4034381086802,72.4345695819561
3989,mp-8352,2.27272727272727,2.27272727272728,-0.0743777651208061,0.733580542963109,54.1902948590318,147.03500813211
3990,mp-11567,3.97824554335784,4.38110585154598,0.125035408758711,0.351311540422639,48.2768159753054,80.8823722007492
3991,mp-571262,2.710027100271,2.710027100271,0.159332368668868,0.476216395543453,48.9441972443975,122.646586279891
3992,mp-862378,2.80112044817927,2.80112044817927,0.206206929307921,0.422132762020665,48.3194337530322,119.292774522391
3993,mp-34,2.60270477162541,3.31717274815004,-0.042713987714515,0.65185382845338,57.6823988849425,108.764859312708
3994,mp-9582,4.15584415584416,5.99763872491145,0.0878416836597432,0.334088874281503,48.8986463996496,70.6336160096591
3995,mp-22065,1.13227047952351,5.04941045738806,0.176742871065716,0.543254595040063,48.8878435102556,129.161900572291
3996,mp-4481,2.69585503417217,5.07944103843647,0.134826963828554,0.417331823589285,48.6615621591558,89.6217342304857
3997,mp-15964,2.83467446964155,3.10899780541331,0.172864210096282,0.520919189158204,48.7574443399082,114.036671171748
3998,mp-20102,1.31950454732481,2.66738553652758,0.117824309519023,0.655487073580165,52.4166100193545,152.259445766537
3999,mp-2180,3.60052095666588,4.46720340989818,0.102527280699126,0.381799298941156,48.5858815015932,84.176499777623
4000,mp-11038,3.08902906938935,3.38167392859465,0.284406321125683,0.320793965050318,47.8633594923155,104.571395111815
4001,mp-605663,1.91080847023373,2.16802908727117,0.0310356114717325,0.650569908724879,51.393643539054,161.610994958697
4002,mp-21069,1.89623185503976,3.24578452011066,-0.0464871641290692,0.746680689636938,52.1992243014651,130.336024797042
4003,mp-776911,2.73047019622362,3.23954091077379,0.208795615559418,0.44419195292812,48.3477963217294,115.441130060397
4004,mp-10991,3.16742081447964,4.93624023035788,0.201401718896815,0.343336834318947,48.4363404923527,89.4316722096516
4005,mp-866165,3.01204819277108,3.01204819277108,0.307520108586842,0.314401790838438,47.9341530267294,110.388680581636
4006,mp-32449,3.01915841312334,7.99872075504294,-0.0172176253523309,0.470814318806832,50.9506620048169,75.0177866707097
4007,mp-20049,3.30119016592824,6.12457649205108,0.0514729392403825,0.442140843481374,51.4196627888098,80.3288525004819
4008,mp-760539,2.02223804249165,6.21316375164553,0.0248101467687178,0.606120045300434,59.1861239911787,107.081343973418
4009,mvc-4415,1.43478891232332,1.95895979750296,0.0343826330276097,0.849103211023871,60.9040256782401,199.044782765348
4010,mp-611758,4.13513014583718,4.31973417020491,0.0760612623361432,0.412549308340198,49,80
4011,mp-1025232,4.2063708727209,4.90088048817319,0.0713384434717646,0.368335770798474,49,73
4012,mp-980206,2.58397932816537,2.58397932816538,0.186815969723432,0.502574232906039,50,129
4013,mp-30452,4.18410041841004,4.18410041841004,0.146532927083614,0.371450856306154,49,80
4014,mp-5489,-1.25794170025463,6.39465389376649,-0.368223229651843,0.811561083287744,57,132
4015,mp-1008677,1.33155792276964,1.33155792276964,0.0240272155127599,0.825283550694,84,250
4016,mp-357,2.710027100271,2.710027100271,0.104377247519267,0.518518517785384,50,123
4017,mp-1249,2.79531109107304,3.90742410580102,-0.00819794282659193,0.521957880339434,52,95
4018,mp-763469,1.62838532739116,4.2852245457662,-0.0290819866879819,0.766631942951016,52,135
4019,mp-19814,2.58326957390044,3.39109361112073,-0.0309573764528695,0.704268201747845,54.3486941204082,113.902911892637
4020,mp-672371,1.85836320479464,2.18795108831569,0.185710073672948,0.563522642794456,49.4108225833252,164.585125925096
4021,mp-13503,4.01303242212333,4.29116338207247,0.22484725050925,0.281466395107371,48.060329286425,81.4062951069143
4022,mp-1543,1.53235861376316,5.45064266751018,-0.00166694471481519,0.620886220528626,51.6608841536606,115.414369463723
4023,mp-1046,3.03276413319489,3.79998736960216,0.157721920289855,0.459469261477083,48.9353193510801,96.0166326712599
4024,mp-9459,2.59261854473018,3.82386210072173,0.0849493736056295,0.591393459043652,51.7012491700887,100.812006721691
4025,mp-20202,4.47220294548539,4.54930989282134,0.145832877460619,0.362501989680165,48.9192242840424,74.0618773857677
4026,mp-2640,4.32900432900433,4.32900432900433,0.0720421829847772,0.450678336740176,51.5121649947845,76.836666070209
4027,mp-771986,2.71732098030589,6.02986465153593,0.00207624829756594,0.566817639066679,56.0763019343681,91.4578470301244
4028,mp-718,2.28310502283105,2.28310502283105,0.0487592829837763,0.620809750391765,51.5040061382055,145.747902817328
4029,mp-3736,2.5974025974026,2.5974025974026,0.0845072023654628,0.549295755559662,50.6292518241194,128.440286578338
4030,mp-5748,2.02429149797571,2.02429149797571,0.236236323585043,0.48348348311011,48.86036229175,164.504483593374
4031,mp-2451,2.93685756240822,5.55905181455842,0.0502001143795667,0.384627011059581,50.0164168999744,72.2878331675428
4032,mp-933,4.42477876106195,4.42477876106195,0.0814978898101298,0.426254736095573,50.9802012669663,75.4874432547736
4033,mp-618309,2.03180212014134,4.41696113074205,0.17383445528282,0.475810090885699,50.3859712566383,121.381731920024
4034,mp-31467,1.87499738311213,2.71230358857843,0.205380915749619,0.509769884528583,49.3094436357755,149.290394940419
4035,mp-20744,2.38663484486874,2.38663484486874,0.0694794027327856,0.588491421808627,51.1773844584194,139.469650463533
4036,mp-16304,1.58708252829147,5.17526911399393,0.203166226912929,0.547794509837193,49.2249115778396,127.232077497785
4037,mp-2116,1.85528756957328,1.85528756957328,0.299854824162627,0.461528251581596,48.7680476498277,179.580888472297
4038,mp-28266,1.35522629953066,7.68111402228285,-0.0183013152360506,0.63684174049378,58.0790288334585,108.675765168386
4039,mp-773929,0.725163161711385,3.10644219273661,0.0766565243538703,0.742105768458441,57.6478826022055,153.301594176308
4040,mp-762268,1.10879203741097,7.21594589109263,-0.225117271517059,0.711468300896506,53.8098357821385,86.7184584744257
4041,mp-4117,2.97085565402925,5.08442858162876,0.0352456917982282,0.456939144639857,49.7136872818596,78.805394037914
4042,mp-505562,0.717578712486852,3.09640129360765,0.106320835979268,0.714456204846328,57.5704541478804,153.934962379392
4043,mp-12546,2.25588481984634,2.49156976009332,0.116553151709402,0.592881946137579,51.340932890961,139.580072923165
4044,mp-776485,1.82143359176924,2.78463522779928,0.147129924112277,0.579989108210554,51.3730667966909,153.32114032154
4045,mp-761285,1.17165869498034,3.4542567526167,0.112088631795872,0.608440733526646,50.80282116393,138.939416202539
4046,mp-540567,2.64685792349727,3.24453551912568,0.192740943883661,0.465832290343108,49.1285430376095,117.550318799482
4047,mp-1029294,3.60755102785993,4.70296125899149,0.137492981135028,0.378604145691732,49.0678621630265,84.4754960578004
4048,mp-510587,1.89090157331565,4.02810154194914,0.164244237680748,0.52388206635971,50.3745550440471,125.143517102823
4049,mp-754698,1.42127358778578,2.90686973871645,0.141703458931796,0.602928829957215,51.1328298238262,166.443169673468
4050,mp-3385,2.39234449760766,3.58851674641148,0.148913033176983,0.438156321224831,49.5843792783018,104.718424568938
4051,mp-30536,3.39631480324797,4.41130543410368,-0.108633911395649,0.626578017014646,53.2618469276547,89.3046791626565
4052,mp-31455,2.02839756592292,2.02839756592292,0.321286500619454,0.414710734148558,48.9166452794234,164.457551731461
4053,mvc-16068,2.15564221183423,5.64342286918401,0.0934916054873391,0.636392458716118,54.830524327947,105.889642763159
4054,mp-21474,3.42935528120713,3.72330001959632,0.062652395163817,0.521373488698075,52.8578342318042,91.9966507673788
4055,mp-569544,1.60282096489822,4.6882513223273,-0.169307985452517,0.615050379563267,57.1392069952973,93.2831032662967
4056,mp-771858,2.04558594684166,3.86995509338382,-0.254132856480233,0.831164598592234,58.4686876584287,119.532915214796
4057,mp-16733,3.67947669664759,4.34382665576451,0.128685192649311,0.436483042974042,50.9549264020846,85.7847776620649
4058,mp-810,2.87521564117309,2.96147211040828,0.186606319294624,0.413205322623423,49.5418711833649,113.662444640819
4059,mp-561306,1.71722904668193,2.99885201995983,0.152606761706846,0.609136618058942,52.2489731749063,149.158984786382
4060,mp-13071,3.78113879003559,5.11565836298932,0.103448275862069,0.416664516144698,51.3900511597951,79.5759377022234
4061,mp-109,2.34879249407616,4.59865486951596,-0.0991729581390822,0.684045171014339,57.6520596235024,98.7895131972395
4062,mp-774138,-2.24660608788632,13.735911709914,-0.0696062493934959,1.30608821733373,63.0726724491627,119.781781493848
4063,mp-10455,3.69704575518095,4.07014211579554,0.04676252350541,0.540095670813256,52.7303332497953,84.495184069803
4064,mp-542488,4.31034482758621,4.31034482758621,0.173162365734144,0.31623087514299,49.293740617111,77.2561104491622
4065,mp-4280,1.02312943425974,2.96036631388269,0.0719503960215201,0.73292868513709,58.7287322393495,151.260969408629
4066,mp-11019,1.00154861298142,2.99622946404525,0.116857734025146,0.692556966251113,58.7170365465974,150.61935573902
4067,mp-24192,3.83141762452107,3.83141762452107,-0.0453865032245442,0.518703219379943,52.8004119952511,87.4428900089549
4068,mp-672265,2.19754799907472,2.27465494641067,-0.0266882315394726,0.670670811674208,54,148
4069,mp-775808,2.60015919342,3.47572300344919,0.262399772214147,0.399242649010042,49,115
4070,mp-19735,2.08188757807078,2.42886884108258,0.10522659272402,0.621216554483844,53,144
4071,mp-765508,1.6120553685222,5.21551010135396,0.0841957095312943,0.533861286844303,51,109
4072,mp-625405,1.93699646280946,7.80700954136722,0.0921899406812948,0.502981178492762,52,86
4073,mp-27226,1.12042844056092,6.21520682122472,0.108186612211862,0.442062482274053,52,93
4074,mp-865757,2.5974025974026,2.5974025974026,0.323207776539479,0.336573506849882,49,128
4075,mp-999052,15.625,15.625,-0.412844019829075,0,54,21
4076,mp-11263,2.8169014084507,2.8169014084507,0.14079230038446,0.524292549691405,52,118
4077,mp-274,3.39002528154447,3.44748333716387,-0.117319970407733,0.689871228244586,55,98
4078,mp-567345,1.16136076589743,1.89577778239681,0.0709917082604552,0.778769891310688,57,218
4079,mp-868359,2.92404306779849,3.87198387029924,0.181673045289587,0.463378867257697,50,102
4080,mp-4287,2.06367924528302,3.70151991614256,0.0952141789584925,0.390278757095196,49.8628629301658,106.463909620634
4081,mp-1349,2.8169014084507,2.81690140845071,0.171445972119068,0.445771797589817,49.8703516587637,118.02712567616
4082,mp-19876,3.19217804763712,3.32611558809742,0.165109277269328,0.386809739501313,50.0342399573439,103.139542840887
4083,mp-570670,1.35541609417357,2.00527312562665,0.282668088370762,0.471213760409599,49.4730707922644,212.331759894998
4084,mp-2619,1.95954487989886,4.48798988621997,-0.0490695797751803,0.522033460223379,54.1741304726014,93.5646852850408
4085,mp-865899,2.12765957446808,2.12765957446808,0.263915009430421,0.440275171771379,49.4710362225801,156.81401851018
4086,mp-2583,1.54720999859345,1.86870818011936,0.250395945683808,0.476219138846966,49.3735228784958,189.534059356644
4087,mp-11826,2.30052064414578,3.26916091536506,0.235699857143491,0.356358082409403,49.4386205586815,113.443795378496
4088,mp-18928,2.01606835093405,4.09973370727142,0.204057326632806,0.423798536865834,50.0037970839237,116.211520154883
4089,mp-567750,1.57718552851809,2.12437234453457,0.340530220425287,0.429465353441516,49.3183432459285,189.909593104712
4090,mp-504543,2.86532951289398,2.86532951289398,0.238087567269147,0.378779325730188,49.4712845194413,116.261642870792
4091,mp-866139,1.74825174825175,1.74825174825175,-0.357880496314123,1.05478221343034,70.3226322776745,190.626078959908
4092,mp-19019,1.63354953262977,2.85252058102184,-0.110438107158025,0.833566554681511,56.6249247149173,147.041222965794
4093,mp-28024,2.06015479014606,3.15547847533792,0.186900906206039,0.434746401985199,49.9840644225397,126.328321682764
4094,mp-979,3.71389189795328,4.58200473974589,0.106237855760635,0.352214923087278,49.9467032071883,81.1050687935462
4095,mp-21873,2.9585798816568,2.95857988165681,0.106641721763285,0.54578523708744,53.7503718037618,112.696443059144
4096,mp-13434,3.13479623824451,3.13479623824452,0.146464170562331,0.429452039000681,50.3866843958136,106.012034213711
4097,mp-10887,2.47524752475248,2.47524752475248,0.0290680571307428,0.604135445919201,52.9458454164431,134.711772236506
4098,mp-758104,1.6056050211648,2.72466306621904,-0.100780958960393,0.767571585286676,56.2480406432484,142.2166969826
4099,mp-20489,2.90604198186411,3.38350724545417,0.205038760922796,0.386849556760596,49.8018868030019,104.995794046665
4100,mp-2780,2.8841204954115,4.54329806585589,0.0252427271310259,0.543582379109288,51.4767724462683,88.3475407261544
4101,mp-30746,2.59067357512953,2.59067357512953,0.237364009121825,0.410019374992748,49.8397900321621,128.497980920847
4102,mp-8432,3.14769975786925,7.79661016949153,0.149293393644737,0.296988183440178,51.3735637212723,74.3014364303185
4103,mp-567982,2.64770161079412,3.75635914591298,0.125813873413735,0.475522751469464,50.6302461464852,103.23320442456
4104,mp-643409,3.21543408360128,3.21543408360129,0.165188940338703,0.444623376109034,51.0242376932271,103.972040478003
4105,mp-1045,2.65957446808511,2.65957446808511,0.1924505817591,0.439665830996161,50.3247601091702,125.729188662485
4106,mp-773534,1.46056475170399,4.13826679649464,0.0144890386683261,0.661013961061226,53.5221236503433,145.845922678848
4107,mp-765777,1.49450354448398,3.88097165752113,0.0515196014758297,0.607487285645102,52.3714416684658,118.711974599082
4108,mp-625,3.1055900621118,3.1055900621118,0.110748124270642,0.461510515397715,51.146591849723,107.493180464074
4109,mp-761315,1.86225547672725,2.44419718798023,-0.0939336314001965,0.756628111648796,56.9046598890801,151.671258917361
4110,mp-760408,2.45120710387568,5.59615206733882,0.140430615249932,0.41605244851524,50.5694685278468,97.3377476244653
4111,mp-18949,1.19271588157456,5.52324970819718,0.0324351807804729,0.513523666388051,50.6749940762457,89.597578110363
4112,mp-782682,0.611035326007661,6.5834396486739,-0.00774600676672141,0.52946115148531,54.1913147230233,104.475268569155
4113,mp-864984,1.59235668789809,1.59235668789809,0.163231182221712,0.638481249102743,54.4036711651248,209.284628386136
4114,mp-1539,1.45547567591408,4.80748026286773,-0.105572277677466,0.572803754916816,56.064827152119,93.0659097099071
4115,mp-6521,1.3793930670505,5.81744032625645,-0.0804610366707586,0.880052250001823,56.0378161666027,120.771881789646
4116,mp-2824,1.67969913443407,2.61350470166936,0.163630612037008,0.547676125940758,51.2052698113817,158.02704232664
4117,mp-769930,3.43846962090255,4.42121499681595,-0.00112273819342381,0.472426470006129,52.1848993972755,85.7692526832456
4118,mp-865870,2.45700245700246,2.45700245700246,0.267153730851706,0.413363616973898,50.1141999623391,135.534204080281
4119,mp-2490,4.36681222707423,4.36681222707424,0.0141658156118598,0.410107059021437,51.7754273537405,76.1868498650474
4120,mp-764004,2.45304433786109,3.25852158312891,0.0863290804063459,0.563011494664479,52.0817074898709,122.850245479794
4121,mp-760401,1.73381872227734,1.8091861705365,0.0103176635604533,0.833611728371721,71.4385589609953,189.079332663275
4122,mp-5012,3.99837884343278,4.86346970167401,0.0509216319322936,0.369185665796854,50.7953078092773,75.6916489683219
4123,mp-25035,1.44539782499712,4.63353748942475,0.120012623121243,0.436385718903503,50.5301579407024,104.706125239802
4124,mp-867802,2.6525198938992,2.6525198938992,0.101642854480283,0.518480476171877,51.902796749551,126.081296296336
4125,mp-1498,2.90925016423186,3.40976632151907,0.234584108316041,0.369541294277442,50.0590512911241,108.603517100702
4126,mp-754495,1.17118654201224,3.53235201097231,0.134292056964799,0.630677863537896,52.2215363996698,138.954176539171
4127,mp-1380,2.37797246558198,2.50312891113892,-0.126211379959253,0.78488229775104,57.5373973432633,137.969175770239
4128,mp-9029,3.44036144481524,4.00552064538208,0.189517395261712,0.365479264517913,50.1633998492986,87.334154788657
4129,mp-763330,1.12989215072057,3.76716622888596,-0.00183739003038077,0.527716325210225,53.9432505497219,135.107451427669
4130,mp-3494,1.63304514889529,3.12199807877041,0.287116874522726,0.373134328358209,50,128
4131,mp-22167,2.97140027237836,3.18806487557261,0.287811291140707,0.322128677759702,50,109
4132,mp-20627,5.09444762449914,5.26617057813395,0.101930112640447,0.244586916426329,50,64
4133,mp-752463,0.89694566397583,4.29589765377897,0.0637774323303291,0.663378106478312,60,178
4134,mp-771199,1.99202079129859,2.77350293415056,0.0733271025058188,0.659978980526928,55,147
4135,mp-865944,2.45700245700246,2.45700245700246,0.185026712975579,0.504468676129125,52,136
