,minLC,maxLC,minNu,maxNu
mp-23265,-17.766497461928925,32.148900169204744,-0.22031662234615776,0.8891264251539106
mp-754826,5.263157894736831,5.263157894736844,-0.22302605048275664,1.0022019490460332
mp-1012551,8.565684817760683,13.198147015121052,0.1959633830272622,0.4352773750497105
mp-29308,8.272412466333204,10.773374374759523,0.09923430360486886,0.5920367148426942
mp-865110,14.08450704225352,14.084507042253527,0.12252974156094518,0.40316195535841787
mp-16482,2.369668246445494,2.3696682464455012,-0.5909771073986505,1.4727288746847513
mp-38394,9.319664492078283,19.105312208760488,0.13679786740786704,0.3777876327121926
mp-9579,6.776379477250729,17.66698935140368,0.08797067644118625,0.4170095694740696
mp-865716,7.267441860465115,10.174418604651168,-0.12955458224057873,0.6203485319217364
mp-28273,8.230452674897121,20.5761316872428,0.19478497095743366,0.4150901801271714
mp-8800,5.879509372380825,12.882387843440462,0.03425571891545145,0.7184815035216001
mp-20711,1.8867924528301883,1.886792452830192,-0.7812464142330657,1.7372726173005997
mp-11977,4.212874047456785,8.487702125023233,0.13368983957219246,0.6623118027146208
mp-554813,3.510220937435471,9.395003097253769,0.018384661146473944,0.8252321085114713
mp-972285,-1500.0,-1500.0,-1500.0,-1500.0
mp-764338,5.387931034482755,28.017241379310352,-0.37988146402349027,0.48295851338291385
mp-23034,8.366358432408626,15.411712901805371,0.22443619538698345,0.42448911203876183
mp-567395,11.764705882352938,11.76470588235294,0.10351909185948728,0.48103848068128874
mp-731,7.120561841591884,7.998439328911429,0.043254376945535924,0.7596979056400689
mp-29615,4.343629343629345,13.513513513513518,0.05365009065299933,0.6262371116601633
mp-755263,0.4948045522018776,57.89213260761999,0.08359027299225123,0.7718906862078878
mp-8621,5.3121642592813645,16.4259281365644,0.05038451347144617,0.6444572601487709
mp-27219,4.304817732185382,8.334859864444045,-0.4091887697526188,1.14256526327041
mp-779545,2.6015609365619383,11.30678407044227,-0.26551436669371475,1.0199155890544518
mp-689940,13.269117357971298,33.22193827403184,-0.3102579723228162,0.5401517837250001
mp-675163,4.336734693877547,10.969387755102042,0.08881578947368411,0.6348684210491653
mp-544,1.980198019801975,1.980198019801982,0.21849008955693058,0.6994729798024127
mp-571059,6.024096385542167,6.024096385542174,-0.3739482988422775,1.0948650977128194
mp-22967,9.983505512631305,21.529646670717945,0.13741688812635935,0.36463060679198117
mp-406,9.345794392523363,9.345794392523366,0.009154164835380597,0.6324549212021465
mp-20199,5.9907690880171955,16.970046844105905,0.037386536250882604,0.5799282037192038
mp-1404,1.5992782744197465,7.914377101615681,-0.29560318474731656,1.2125160661998986
mp-16349,2.512562814070345,2.5125628140703555,-0.7248097872559995,1.602815802559791
mp-568661,10.606953447259865,18.26753093694755,-0.06536319833495274,0.6400548812956717
mp-22795,4.585243851604835,6.461025427261357,0.32875876791704783,0.46325097745814664
mp-3504,1.865671641791043,1.865671641791047,-0.6510828970587702,1.5578461295011354
mp-11687,4.050592096811166,39.57552659534688,-0.1120402667345808,0.7487803312201317
mp-30737,4.867872044506255,6.2586926286509055,-0.2568475451325059,1.0801033506548305
mp-691,3.3915088501052133,22.626562693402658,-0.12387607508849634,0.987012987012987
mp-7911,9.803921568627452,13.0718954248366,0.12839642275849872,0.5490357636201592
mp-20408,8.654602675059007,18.48937844217152,0.13896312132549435,0.35863170942031247
mp-865176,2.5062656641603973,2.506265664160401,-0.4930113651937871,1.3659466305289685
mp-1001833,10.8695652173913,10.869565217391308,0.016905103104742292,0.5851755520385108
mp-976239,12.468642110230743,13.611187004793718,-0.29649573252638517,0.8075239595834146
mp-16236,12.345679012345679,12.345679012345679,0.030909609956184456,0.4727271738158835
mp-570896,5.6453182791512555,6.423982869379015,0.12327868264975883,0.6938566365476064
mp-545820,3.3880635913474046,36.747458952306495,-0.30900011334787036,0.8989254669289459
mp-1490,2.6315789473684155,2.6315789473684292,-0.14138147758101438,1.0238863778840632
mp-12317,2.1903959561920807,8.087615838247686,-0.0351319955409692,0.9002218727416262
mp-685146,9.31286181726655,9.81625975333501,0.2000727704425536,0.4335913474137047
mp-12779,8.829465186680121,9.83854692230071,0.21449076514411283,0.44515112716447447
mp-20554,7.407407407407411,7.407407407407413,-0.06574394142217853,0.7750865020280838
mp-765869,1.1151903968323575,3.5585850865212336,-0.39920730892298717,1.2755686498783383
mp-22899,16.12903225806451,16.129032258064516,0.17173381608810614,0.29909613785218064
mp-758052,4.1053227633069085,4.530011325028315,-0.029969156163801074,0.8558622564310995
mp-763430,-1500.0,-1500.0,-1500.0,-1500.0
mp-774092,3.488623212080602,12.509206089031874,-0.06772100567721007,0.8853676630076421
mp-867924,3.6900369003690012,3.690036900369002,-0.41463813184041204,1.2288776267153338
mp-10161,9.206349206349206,29.52380952380952,0.030303030303030293,0.49109506470695297
mp-31172,9.36329588014981,14.981273408239701,0.1503578275062372,0.5032822700222501
mp-1783,5.917159763313605,5.917159763313616,-0.06533006049125684,0.810922916301896
mp-3372,11.276499774470004,14.88497970230041,0.19444420442151658,0.3719121451258824
mp-21188,1.5442053206669408,7.173713325123634,0.08440965686744624,0.7651662637738067
mp-21296,5.617977528089887,11.623401782254943,0.181219222464973,0.5719056046039582
mp-983063,5.88235294117647,5.88235294117647,0.005917411186523844,0.7455621293846255
mp-23208,-4.316546762589926,25.179856115107917,0.025830258412375497,0.6294523117762759
mp-23487,10.890998523437794,25.673632609578217,0.12920666848695317,0.35170918731168127
mp-3539,1.7361111111111047,1.7361111111111085,-0.6483515770151065,1.553198411822332
mp-20481,2.5062656641603973,2.506265664160401,-0.5907691601522918,1.4553846145537412
mp-23959,12.373096446700506,16.24365482233503,-0.23534960799588167,0.5985303689715611
mp-22895,9.43396226415094,9.433962264150948,-0.08817200117215608,0.7096774149685547
mp-973174,4.662992793556589,12.293344637558288,-0.28202687897779505,0.9360584425800538
mp-756063,1.2762578243318248,12.365272300547314,-0.3901472063108477,1.1264707094206654
mp-975896,6.493506493506492,6.493506493506496,-0.30024427461246367,1.018524989279434
mp-570538,4.049624061813732,30.730473533266064,0.010397895791364974,0.6788517318855192
mp-1024067,6.164406279070869,20.28114975810604,0.08554685862434218,0.6216038695426322
mp-864626,2.7777777777777777,2.777777777777778,0.0389429767461927,0.8776077425486954
mp-24721,20.0,20.000000000000004,0.1373773427055905,0.2934879015110297
mp-1056996,1.4814814814814816,1.4814814814814823,0.07270560273799717,0.8772347591641201
mp-13829,3.5761757470631634,14.007983637404333,0.05546004246607896,0.7118572611005837
mp-1123,6.756756756756757,6.756756756756757,-0.09756092858878695,0.8048780454871953
mp-4354,5.541346973572036,14.919011082693945,0.08460471734983037,0.6449375153751368
mp-28171,18.518518518518515,18.518518518518526,0.18604651208329054,0.2558139496170712
mp-28364,5.6466617627969375,11.325775604690405,0.08802086957701716,0.600593765352673
mp-30301,5.832835496659965,19.388475533590395,0.02486167181079069,0.5689970722948299
mp-553432,19.10299003322259,34.05315614617941,-0.03417796391757085,0.3123811908398788
mp-11718,14.285714285714281,14.285714285714286,0.11282051319294481,0.4358973209669044
mp-559044,1.3550135501355018,11.991869918699189,0.0774501049537817,0.6213219978921678
mp-37091,8.366678792288106,18.188432157148057,0.049332039845377616,0.4948213529214024
mp-7434,7.2441895562933905,14.186537881074555,0.0887282364761022,0.6300122970828382
mp-8911,2.1666907410082348,15.36412735209253,0.08346627844482443,0.6870930614772515
mp-1935,14.8861646234676,15.761821366024522,0.14942528738589927,0.3085794477691773
mp-570197,4.030780505679735,10.626603151337488,0.2365771079571482,0.5394620479799892
mp-1002136,4.26551746883314,7.013917899782326,-0.22889137531156395,1.022060928859899
mp-23330,13.333333333333332,13.33333333333334,0.17554859061534017,0.41065822355587145
mp-23013,4.297164410318585,29.5278507442581,-0.0015409320396412623,0.5197959198022314
mp-510346,7.743153918791313,21.083354794402958,0.06498269054161482,0.5736738692300372
mp-696752,10.726643598615922,13.14878892733564,-0.34138541965389285,0.6336913480252272
mp-777595,5.027511700875536,10.130862684790861,-0.054583893832146214,0.801390605739807
mp-998988,3.0864197530864126,3.08641975308642,-0.5849700413709089,1.4210076579067559
mp-29374,7.630351844001695,22.154793511969835,0.05930087492942464,0.4651162790697675
mvc-16291,2.2034302048594556,8.515959980943306,0.04112225493471024,0.8343165821410452
mp-715463,-1.6431621447817526,129.44828995830102,-0.5483168573562331,1.071887998079165
mp-541937,4.622941346431664,30.338052585957815,0.03166075963786532,0.5616153193121842
mp-20740,11.242603550295854,17.15976331360947,0.21106162668733464,0.3528539657319284
mp-2371,8.270676691729324,34.58646616541354,-0.2506309892214138,0.35600107708808626
mp-999540,6.155679110405082,7.148530579825257,0.3022377215926236,0.463528044049467
mp-4198,4.405286343612333,4.405286343612338,0.35744108581511896,0.48550151609136855
mp-755115,-12.556958399641571,51.159895591797756,-0.7060894206541317,1.8614782697771777
mp-1598,12.770137524557956,13.26129666011788,0.11428571428571424,0.4473362972301967
mp-21489,6.372345452722925,10.859240378235699,-0.031249766637012445,0.6499283523034605
mp-10092,7.623888182973316,9.741634900465906,-0.10364324554022289,0.7141229555200287
mp-950995,11.140928666679422,13.932523628720173,0.21520835714169764,0.36678289237801787
mp-761310,5.010737294201861,8.052970651395846,-0.30521588036883657,1.0318113495533587
mp-7482,6.4935064935064934,6.493506493506496,0.1398026329829724,0.6463815509119191
mp-20310,9.646519158121967,13.154344306529955,0.17670684831480074,0.42095372950878013
mp-976262,11.705756251445255,15.757019292578944,-0.2525670267874028,0.8759633574496383
mp-917,4.863949706533362,7.096241390817286,-0.12193379243610557,0.8842361896087235
mp-31328,2.624671916010495,2.6246719160104988,-0.6012558166398427,1.4589220296200558
mp-866162,5.291005291005289,5.291005291005291,0.2339499635283492,0.557127240262834
mp-615,8.064516129032251,8.064516129032262,-0.4150942799941451,1.0471698110474752
mp-505244,11.69317118802619,12.628624883068294,0.22101656208143405,0.34375370242424375
mp-16246,4.716981132075469,4.716981132075474,0.19503948206844526,0.6133032677543743
mvc-11438,8.928571428571422,8.928571428571432,0.08350322194125513,0.5682279990517489
mp-5014,2.494525810638939,19.57268543406716,0.08744542935951671,0.6099527658619572
mp-971718,-1500.0,-1500.0,-1500.0,-1500.0
mp-569426,6.3941438461877675,12.655995061075096,-0.02861814987235991,0.677938166651184
mp-7089,12.430080795525168,20.509633312616533,0.040077846446449045,0.39681339184541625
mp-675477,6.824588627268455,16.654452449266664,-0.12971070803937634,0.7963932770753864
mp-20832,13.552068473609125,14.978601997146935,-0.041851676977337535,0.5251244279624478
mp-569018,8.762117822520503,9.694258016405668,0.03708910093626288,0.6286764608704772
mp-8608,3.9563917707051135,13.275892386143838,-0.28756885720955677,1.1307300843980777
mp-766909,4.294151904998763,29.182213523622575,-0.24245818769237779,0.5978161076212789
mp-989399,8.196721311475406,8.196721311475416,-0.3798111260047729,0.9934640518459514
mp-552934,7.421960270683253,9.82318271119843,0.09787658873511838,0.5920127414362215
mp-997010,1.0423181154888481,5.524286012090889,0.1206858500386073,0.7965805893081308
mp-999485,2.518891687657426,2.5188916876574337,-0.4307615253184892,1.2988474044675844
mp-1025456,5.813953488372092,5.813953488372095,0.016579674886381023,0.7955173041869606
mp-30758,10.869565217391303,10.869565217391312,-0.4048058607458219,0.913123843070669
mp-769933,0.821121778676099,4.800404244567965,0.0039854476365999356,0.9318278883314999
mp-867350,10.869565217391303,10.869565217391312,-0.3572853760404064,0.8822355273540967
mp-27971,4.299226139294926,16.766981943250215,0.10856038187812936,0.4500933124687545
mp-1029574,7.425143375249229,10.136399047539404,0.10350740531024086,0.6619143231809683
mp-541047,2.262443438914026,2.262443438914026,0.1350184636229213,0.7622651702945152
mp-1416,5.109489051094889,85.03649635036496,-0.17520775586773157,0.8097754256885299
mp-574025,2.6385224274406287,2.6385224274406323,-0.5017443805681134,1.3571320212075313
mp-558432,7.189231987331748,17.925574030087095,0.16745275232393048,0.42106749359216195
mp-863659,5.9523809523809454,5.952380952380952,-0.2526689822985315,0.96797152918851
mp-4150,2.1660649819494617,13.71841155234658,0.05847054136478186,0.6987586611775207
mp-978290,2.9325513196480912,4.398826979472145,-0.7372722603542088,1.5117012332417754
mp-38970,10.489052734082074,20.19311159128523,-0.059409153302807514,0.5373393886159701
mp-29678,3.9758503902223503,8.687969371226622,0.1140082071708156,0.6916169660952886
mp-29621,9.599096555618292,26.538678712591754,0.16230865330640215,0.3419229145866088
mp-1592,1.7755219165615805,9.532872484148035,0.1767899854401758,0.70620492405058
mp-2691,7.407407407407407,7.407407407407411,-0.01579582925853501,0.6950182245582793
mp-978273,8.40336134453781,8.403361344537814,-0.05179278822207255,0.7011952175936109
mp-780880,7.7389984825493165,14.162873039959539,0.07988367587745963,0.5742623330859442
mp-30395,3.3444816053511643,3.3444816053511754,-0.4450483215499875,1.2594458425227453
mp-9610,0.9385265133740033,10.441107461285783,-0.007105415829517375,0.7747851255811814
mp-867800,4.280363830925627,10.165864098448367,0.10194594661192728,0.6798439782811496
mp-20683,2.818489289740699,5.355129650507329,0.15962324292731186,0.6603813686725123
mp-4836,2.551020408163268,12.75510204081633,0.0572597192213354,0.7257700847811798
mp-19080,1.1811096772833367,10.220419919369212,-0.7306488817408883,1.3668213929798263
mp-864883,2.9673590504451024,2.967359050445109,-0.5304142077611095,1.3659886235107488
mp-594,2.392753375491369,2.563664330883609,0.1874490802183224,0.7190775047995707
mp-8676,7.0484581497797345,9.691629955947135,0.10322660423175332,0.611849619833949
mp-982613,5.649717514124291,5.649717514124291,-0.2340977364862092,0.9658156623717039
mp-5414,7.005532895913491,25.753338887090692,0.020935033607074632,0.49418858907073976
mp-8547,-2.118644067796608,16.525423728813564,-0.16299207358665788,0.81454603225082
mp-774736,4.996548795061473,10.992543701600255,0.12181693388285036,0.5728781292112856
mp-997041,2.246693247262832,21.1220808809569,0.03266007735281477,0.7351800848041455
mp-978285,7.194244604316543,7.194244604316554,-0.5334967751765419,1.1710339453669336
mp-19966,5.235602094240837,5.235602094240843,-0.27198469395853775,1.028042470358315
mp-30355,8.281573498964804,14.26270991488383,0.09639870830087928,0.5074533832562691
mp-673245,8.631759166785557,8.988443429875876,-0.01168413224840321,0.6475814412635735
mp-976334,9.25925925925926,9.259259259259263,-0.3041236584174867,0.8788659758888492
mp-3553,6.993006993006992,34.96503496503496,0.03252032520325202,0.4872258646636612
mp-12623,5.2708106143220625,6.724827335514361,0.14719352222653198,0.6531499117405747
mp-571353,7.133470996808709,14.83011075652337,0.09394081731214313,0.6680757782134084
mp-862805,4.366812227074232,4.366812227074239,-0.1415182213081729,0.9315838791185694
mp-864668,4.255319148936169,4.255319148936169,-0.17362631750501759,0.9626373608926377
mp-864799,8.620689655172413,8.620689655172416,-0.4257425162597448,1.0099009895664628
mp-864893,5.235602094240832,5.235602094240837,-0.07188790421818274,0.8289266812341379
mp-865051,14.92537313432835,14.92537313432836,-0.07181899068494586,0.48997447987660425
mp-1008733,6.272664438490014,7.423047426077242,0.14537701240087006,0.5977902692533377
mp-999269,12.63537906137184,13.537906137184118,0.004831577433572171,0.5188356402763549
mp-13031,7.575757575757576,7.575757575757578,-0.04038768172155285,0.7059773824183092
mp-156,14.285714285714272,14.285714285714286,-0.03971101393226325,0.49097470751721156
